,Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
669,2024-10-04 11:45:00,Advert,Advert,0.6688989107464152,0.5351191,0.6688989,0.5351191,100000000.0,214104620.0,5.0,1.0,0.0007656641472694,0.000409721509389,0.0011027413231245,0.0005837894891998,0.0031527163445063,0.0,0.0,0.0006469609596048,0.0,0.0004698912704305,0.0,0.0004092467131142,0.0386223182610298,0.0258344262002527,0.0267572639228517,0.0219720403845716,0.0204541366659985,0.0239987978181919,0.0168755468272597,0.0312553086287227,0.0238345788536621,0.0255870964123807,0.0214187573241027,0.0182898119118618,0.0170602841257617,0.0091292838871219,0.0072595876599895,0.0085890294615728,0.0084955211913454,0.0079730937658511,0.0058951795182619,0.0077496182371345,0.0083127704934854,0.0095595554448502,0.0111942228632595,0.0088896359343634,101785.11
682,2024-10-04 12:50:00,Advert,Advert,0.9736682105865636,0.7789346,0.9736682,0.3894673,200000000.0,623933331.0,5.0,1.0,0.0027398828526578,0.0021341895538819,0.0017111513501012,0.0040165987966829,0.0022384064939378,0.0,0.0040351288243357,0.0016928415272616,0.0016996752196263,0.0005882587059195,0.0,0.0039195047043848,0.048471586144319,0.047195242032284,0.0422145675631245,0.0464620526727379,0.0375515969793497,0.0381798329575883,0.0256457700281871,0.0457448472499032,0.0423731917774525,0.0386376607810029,0.0387597598446378,0.0309388147729076,0.0219294632512512,0.008540808842914,0.0054640044358292,0.0093285095253533,0.0063466208075112,0.0068836680653815,0.005021517292944,0.0092082459650563,0.0097058549331735,0.0103524457187628,0.00976451039659,0.0077453406566216,248144.0
688,2024-10-04 13:20:00,Advert,Advert,0.9736682105865636,0.7789346,0.9736682,0.3894673,200000000.0,623933331.0,5.0,1.0,0.0044704911579913,0.0034822202419535,0.003701752705383,0.0052131759050082,0.0045621260709239,0.002657289453432,0.0087453401906609,0.0058701966372297,0.0028246769406995,0.000972944358559,0.002482275538453,0.0046991823107891,0.0532820633785382,0.0518790507420672,0.0582673383813065,0.0543016457776756,0.0379655481454385,0.0452678937066963,0.0308059822581131,0.0495200705227361,0.0463032650194348,0.0396874879718402,0.0460483044757063,0.0459169443147397,0.0240221420692895,0.0093558388119426,0.0068449990969064,0.0086995380287206,0.0096189321002291,0.0085701336638768,0.0065498626973713,0.010223197409176,0.0101065137477455,0.0111150508043918,0.0102272609012747,0.010324416224957,248144.0
694,2024-10-04 13:50:00,Advert,Advert,0.9736682105865636,0.7789346,0.9736682,0.3894673,200000000.0,623933331.0,5.0,1.0,0.0068522811284073,0.0053374788598435,0.0022556186740137,0.0084881151369358,0.0073188595123937,0.0065678139655239,0.0113535449943109,0.0079518568676612,0.0008757414290972,0.0010897431777861,0.0005682942113246,0.0053852723459368,0.0581479845073841,0.0566168434089326,0.0623045787248005,0.0619166735232583,0.0534785288456112,0.0462687171107402,0.0290696720431606,0.0672827869325217,0.050825005515409,0.0468889083781223,0.0461705032498927,0.048557241673535,0.0259065643435391,0.0100897596671544,0.00784254534915,0.00838761557577,0.0086154504067619,0.006183191036208,0.0067357167992382,0.0110488320205432,0.010693786938002,0.0088403723046953,0.012371200405677,0.0100475255960064,248144.0
700,2024-10-04 14:20:00,Advert,Advert,0.9736682105865636,0.7789346,0.9736682,0.3894673,200000000.0,623933331.0,5.0,1.0,0.009866694972204,0.0076855101014957,0.0056649575150541,0.0096457149581341,0.0086454864873222,0.0016587622334375,0.0168399251077324,0.0143163053082031,0.0030323091729201,0.0043382664780643,0.0024672760382829,0.0034275957995044,0.0629799737730886,0.0613215976996904,0.0590865978644327,0.0647144536718469,0.0528501713338428,0.0485543404537305,0.0368083594505198,0.0591051710105521,0.0611448409074577,0.0496644356697489,0.0520026963720757,0.0496854203526078,0.0275056658097236,0.0107125573976153,0.0087593359001642,0.0093020494806817,0.0108563685996496,0.0094858126376573,0.0089994339788832,0.0105813155946781,0.0097003506161159,0.0109007057195236,0.0128569610114632,0.010392544429194,248144.0
706,2024-10-04 14:50:00,Advert,Advert,0.9736682105865636,0.7789346,0.9736682,0.3894673,200000000.0,623933331.0,5.0,1.0,0.0133464212105577,0.0103959892670772,0.0077814807285891,0.0113462908701462,0.010164670698753,0.008512829087681,0.0199792801170399,0.0192541750260614,0.0066474264471517,0.0098111574507292,0.0039193858551883,0.0098103880236896,0.0676839656282931,0.065901724982162,0.0623430814072072,0.0696236151086099,0.0509320454144055,0.0525233216134645,0.0361246428653005,0.0615872538990939,0.0692657537023042,0.0519007264168201,0.0604227446588579,0.0529519175941231,0.0287507182554335,0.0111974646120044,0.0088801898220958,0.0107733060460671,0.0107224627060554,0.0094300466610791,0.009539734384324,0.0118272322332144,0.0104392712127598,0.0114532010384052,0.0111607429014493,0.0100361917099147,248144.0
713,2024-10-04 15:25:00,Advert,Advert,0.1943864228626185,0.1555091,0.1943864,0.1555091,125000.0,10000000.0,4.0,1.0,0.0175435397159839,0.0027281800720469,0.0020984219895323,0.0032022252758016,0.0040299046666505,0.0027403322380593,0.0035937849724755,0.0038987681686486,0.0015283907127062,0.0060624232463624,0.0,0.0049806851006061,0.0728815729548504,0.0141671865930307,0.0125336306571921,0.0180135934979676,0.0118328302806756,0.0113174175325524,0.0042744008339129,0.0126290062931762,0.0161174507951966,0.0138340448101837,0.0036407945637953,0.0130085336941541,0.0296826809875893,0.0046159270059671,0.0036954693450404,0.0064782626947249,0.0032617432357639,0.0048036406586588,0.0024199157430204,0.0050504719700514,0.0047870295551525,0.0042822539655739,0.005206974159494,0.0049069117412163,6075.0
719,2024-10-04 15:55:00,Advert,Advert,0.1943864228626185,0.1555091,0.1943864,0.1555091,125000.0,10000000.0,4.0,1.0,0.0207252433219996,0.0032229639362851,0.0009772795255807,0.0038558566276969,0.0020387160325217,0.0036556540132323,0.0060830593698815,0.0046695470320477,0.001363939486434,0.0018233182415848,0.0038909234674055,0.0027950276714503,0.0769782255705418,0.0149635201470455,0.0118265013687996,0.0163517751630915,0.0185570866028525,0.0141181579665734,0.0038060822807351,0.0133288154850873,0.0188781247064896,0.0159223977970727,0.0165561292594773,0.0163633782592577,0.0299934912104549,0.0046642608239957,0.0024007754707746,0.0043482764335237,0.0047568047609896,0.0058822508159169,0.0034603128927034,0.0055416684376208,0.005625817691966,0.0048023456700803,0.0054254636721041,0.0055934460583238,6075.0
725,2024-10-04 16:25:00,Advert,Advert,0.1943864228626185,0.1555091,0.1943864,0.1555091,125000.0,10000000.0,4.0,1.0,0.0230005725276469,0.003576798333259,0.0018594059953933,0.0036765095361123,0.0014752570825453,0.0038525615940737,0.0047667297127465,0.0032823027126558,0.0029299465357935,0.0020602036480348,7.380806922405572e-05,0.0017064609504062,0.0806469221218476,0.0156766648623463,0.016827681789107,0.0174189401880042,0.0139197866576141,0.0135552074777636,0.0062605926229656,0.0141356310892025,0.013995748327675,0.0140648395167795,0.0128270944575234,0.009950415361912,0.0298376813940626,0.0046400309796774,0.0037184473970492,0.0047857837278888,0.003770149647643,0.0046447545852976,0.0025753050549648,0.0031934578235259,0.005525450472342,0.0029035825314392,0.0040536490969349,0.0053839372106644,6075.0
731,2024-10-04 16:55:00,Advert,Advert,0.1943864228626185,0.1555091,0.1943864,0.1555091,125000.0,10000000.0,4.0,1.0,0.0239791757062962,0.0037289800328279,0.0039474472072479,0.0058601371310902,0.0013733288338989,0.0041077827041712,0.0035081123578456,0.0038851944179016,0.0040836705850324,0.0039686946346393,1.4663855436415077e-05,0.0016577799200256,0.0838027976232233,0.0162901241399069,0.0134778290959926,0.0134315270291092,0.0229943351658587,0.0154555477571,0.0094048442094262,0.0121477472714686,0.020414890740661,0.0141385892894334,0.0195600769656179,0.0108021010945009,0.0292224942926502,0.0045443637872051,0.002686846727968,0.0056137656261321,0.003860704983937,0.0042256598819813,0.0062209327477758,0.0036589054396637,0.0060474613750296,0.0037189180408103,0.0033949642814468,0.0048496767841341,6075.0
738,2024-10-04 17:30:00,Advert,Advert,0.40549092971022,0.1621964,0.4054909,0.1621964,15000000.0,17080167.0,4.0,1.0,0.0232615976274322,0.003772947393418,0.0032148883143916,0.0034601151792819,0.0036826548937382,0.0037247149790868,0.002914335619669,0.003053171139907,0.0035134595241338,0.0048908297758256,0.0010491624692157,0.0022488083677999,0.0867372027834746,0.0351711464201536,0.035931093089152,0.0375684969039094,0.031355720848557,0.0244354809747503,0.0273637378247906,0.0385145602899479,0.0364587298593756,0.0337071272392495,0.033098003230227,0.0379572266571018,0.027963078856282,0.004535510723405,0.0047462133236613,0.0047682331803251,0.0036498809902516,0.0033041396445954,0.0025507545499315,0.0042499592416939,0.0056205626021869,0.0058279132337879,0.0035579508641566,0.0043256397800537,17124.05
744,2024-10-04 18:00:00,Advert,Advert,0.40549092971022,0.1621964,0.4054909,0.1621964,15000000.0,17080167.0,4.0,1.5,0.0211799256620302,0.0034353076946489,0.003011021963182,0.003465806821865,0.0032984035978115,0.0001690062945131,0.0035958139559679,0.0028813621350462,0.0012316359020025,0.0051324964269382,0.0036072044705058,0.0046879413073414,0.0885419094890869,0.0359029385664484,0.0324928460859147,0.0379763036317877,0.0339785645109644,0.0281354172550574,0.0207710682184768,0.0263196471988079,0.0327279121059509,0.028034223317462,0.0330720173596546,0.0354792888843861,0.0264749151963481,0.0042941359351529,0.0024729010037046,0.0021163729882691,0.0058129789529549,0.0045592646938726,0.0053761337469141,0.0032060801963074,0.0052556135710641,0.0033095173641686,0.0052667168109525,0.0018449785437476,25686.08
750,2024-10-04 18:30:00,Advert,Advert,0.40549092971022,0.1621964,0.4054909,0.1621964,15000000.0,17080167.0,4.0,1.5,0.0181161504477361,0.0029383743844811,0.0044093106330654,0.0008647894635079,0.0007258260060528,0.0042505573258416,0.0049406419033197,0.0001289104549055,0.0020152257604227,0.006438035954017,0.0016056425321915,0.0027990041642025,0.0896430576896808,0.0363494441413405,0.0278988699952313,0.0318285564747263,0.0396658522626211,0.0330467875481871,0.0261205176785022,0.0366651620003512,0.0390638583245175,0.0282639634228901,0.0346563504357055,0.023625142161017,0.0246773428617176,0.0040025761737362,0.0020159889600182,0.0026455408695021,0.0052711954144755,0.0041369461329723,0.0031971142101983,0.00129217713881,0.0048120511850029,0.005207299903313,0.0024177410668503,0.0074041411402254,25686.08
756,2024-10-04 19:00:00,Advert,Advert,0.40549092971022,0.1621964,0.4054909,0.1621964,15000000.0,17080167.0,4.0,1.5,0.0145567358331032,0.0023610501478803,0.0010271206583401,0.0013814246308591,0.0027003253891127,0.0014504233121418,0.0019104481276314,0.0004045914719626,0.0,0.0043496773109135,0.0025746477939908,0.0005235659820576,0.0900131978108725,0.0364995325922087,0.0336720436640017,0.0331409839112032,0.0392008404225248,0.0299195900397648,0.0263315619290008,0.0382209376094319,0.0358561327414534,0.0258922575165497,0.0361543942685541,0.0321570569008114,0.0226452191091278,0.0036729730167117,0.0027130388203436,0.0041634040591817,0.002352524901896,0.0034288352842486,0.003288649957208,0.0024848374862144,0.002539873830301,0.002962141030405,0.0025783823729972,0.0040206881265991,25686.08
763,2024-10-04 19:35:00,Advert,Advert,1.0,1.0,0.6,0.6,26000000.0,144327371.0,3.0,1.5,0.0104213068034327,0.0104213068034327,0.0016246419797858,0.0089159920516216,0.0055579484437192,0.0141744655760325,0.0068554589178984,0.0043620232653602,0.0089483654056779,0.0204987895809958,0.0056873555885131,0.0106640009627971,0.0895097770938818,0.053705866256329,0.0511799349826973,0.0491244763560813,0.0514310260256164,0.0505416866493656,0.0489657590637387,0.053525769522077,0.0554442089928063,0.0449255602858114,0.0477488902155741,0.0543765266032347,0.0200843717936118,0.0120506230761671,0.0081234486718218,0.0084895706691503,0.0133522815024509,0.0111835504614315,0.0097041061051426,0.0125512080189659,0.0115425650649702,0.0099650679000175,0.0105031437703203,0.0133929060799908,123796.42
769,2024-10-04 20:05:00,Advert,Advert,1.0,1.0,0.6,0.6,26000000.0,144327371.0,3.0,1.5,0.0073132353983151,0.0073132353983151,0.004419844198212,0.0047596629451083,0.0023991541367997,0.0130339075161532,0.0041203861792426,0.001536771717623,0.0056193870207753,0.0189497476104612,0.0019418159659711,0.006913508503504,0.0882889841185809,0.0529733904711485,0.0497253846194748,0.0530540319582286,0.0558290718194975,0.0458215401470126,0.0370300249574955,0.0558255828428288,0.0485145892937451,0.0442754252529527,0.0493003692121559,0.0478575832688482,0.0178170167310956,0.0106902100386573,0.0075796978967572,0.0068350523924104,0.008953759635719,0.0082311160465001,0.0058121704200054,0.0082817450467963,0.0124402826764947,0.0072985023021783,0.0098720137860426,0.0101767394461759,123796.42
775,2024-10-04 20:35:00,Advert,Advert,1.0,1.0,0.6,0.6,26000000.0,144327371.0,3.0,1.5,0.0048211819127894,0.0048211819127894,0.0011502195768201,0.0045051032347184,0.0038177502954384,0.0114880828165247,0.0044022689106751,0.0017951269151004,0.0038255816142822,0.0128685648008655,0.0021870881157844,0.0051414232192831,0.0863709089903511,0.0518225453942106,0.0565131144495903,0.0517011089402365,0.0506188541972673,0.0476247678880264,0.0458006286546096,0.0539693148294452,0.0459921481045438,0.0396522557272324,0.0519797093933883,0.044912392929961,0.0155606471247489,0.0093363882748493,0.0065969861161732,0.0063955533869799,0.0098271059898456,0.0085244836941157,0.0067577423542247,0.0059928818636568,0.0102579721804393,0.0091229119823447,0.0078623031898518,0.0096556005486124,123796.42
782,2024-10-04 21:10:00,Advert,Advert,0.5405072033479963,0.5405072,0.5405072,0.3243043,52000000.0,37713879.0,4.0,1.5,0.0027398822402324,0.0014809260779977,0.0002992330761187,8.991662798762643e-05,0.0004395707832674,0.0036122595068928,7.773249203378609e-06,0.0002684112567325,0.0019138985188081,0.004538810987668,0.0005860893853006,0.000184088282331,0.0833157543246698,0.0450327650859151,0.0453159508726426,0.0431023703516957,0.0463244451691993,0.0411143670346624,0.0339265240156387,0.0500431346844842,0.0515316279148081,0.0411638347375723,0.0503807578295835,0.0362547683799652,0.0130270940935816,0.0042247426310531,0.0023358527832587,0.0036572225284789,0.0031652343103127,0.0056708337991183,0.0021494436348855,0.0043463502820701,0.0051224903602092,0.0034884354113971,0.0026774801132184,0.0024124687263607,68271.25
788,2024-10-04 21:40:00,Advert,Advert,0.5405072033479963,0.5405072,0.5405072,0.3243043,52000000.0,37713879.0,4.0,1.5,0.0015774846867967,0.0008526418311033,0.0019325622017585,0.0008795671529117,0.0010232564149709,0.0011036909252595,0.0014860555167766,0.0,0.0005358056478188,0.0048240457002094,0.0,0.0,0.0800689005926946,0.0432778172664356,0.041355885561608,0.0438277886889192,0.0513905737092221,0.0344368237667104,0.0364068518431368,0.0457369081253111,0.0441337640300978,0.0340197604583875,0.0520010922206193,0.04204100226436,0.0109989521423187,0.0035670074752481,0.0031735756732864,0.0027379275352947,0.005294934904775,0.0031745109199874,0.0020637771744878,0.0010370412237822,0.0037414896393289,0.0014864642203699,0.004744355943909,0.003348784204424,68271.25
794,2024-10-04 22:10:00,Advert,Advert,0.5405072033479963,0.5405072,0.5405072,0.3243043,52000000.0,37713879.0,4.0,1.0,0.0008532081627547,0.0004611651550677,0.0008374244633801,0.0024430103666143,0.0011468821725057,0.0019559300053511,0.0007004395088237,0.0010517553571271,0.0,0.0021500575453487,0.000179818341792,0.0021326007657552,0.0763227595752722,0.0412530010743035,0.0339549841015043,0.0424335710357733,0.0455671283972422,0.0443673679349163,0.0289968653150514,0.0343780157834755,0.0442821043581815,0.0293745608727552,0.0536625602340946,0.0375922960185029,0.0091429928291224,0.0029651118893535,0.0014765970956817,0.0035504491380621,0.0036097423428355,0.0034526915929242,0.0025636782619816,0.0036925350701406,0.0043474623528585,0.0036956196224545,0.0008686986418014,0.0025420014439693,45514.16
800,2024-10-04 22:40:00,Advert,Advert,0.5405072033479963,0.5405072,0.5405072,0.3243043,52000000.0,37713879.0,4.0,1.0,0.0004335123220747,0.0002343165313701,0.0008969972713536,0.0,0.0,0.0,0.002118486876619,0.0,0.0,0.0016123482790568,0.0,0.0005742597632046,0.0721635633818151,0.0390049255855274,0.0375052438705867,0.0398284370066447,0.0383790416941486,0.0354268837454601,0.0303479931278184,0.0381241111379009,0.0414224621132765,0.0348083317901119,0.0458172036000881,0.0339775017601455,0.0074830757137409,0.0024267936311917,0.0,0.0011734917148276,0.0030116251004622,0.0031964116263193,0.0,0.0025288957705837,0.0035502018094259,0.0010086617261804,0.0037434032797256,0.0033079938971638,45514.16
807,2024-10-04 23:15:00,Advert,Advert,0.6028671488733109,0.4822937,0.6028671,0.4822937,4500000.0,8025872.0,4.0,1.0,0.0001818162586635,8.768883611102425e-05,0.0005519465892869,0.0,0.0,0.0013462004171836,0.0,0.000489049225713,0.001833788880332,0.0021173282081299,0.0,0.0,0.0669129360620965,0.0403396077162415,0.0279615907246143,0.0381471170017062,0.0429255426134095,0.0372363619911385,0.0269570797734912,0.0484414886993205,0.0336447424087848,0.033660763734312,0.0447429407372619,0.0327456114376964,0.0058090884545381,0.0028016867643665,0.0014572339496444,0.0018431776039798,0.0023827241952468,0.002654272305477,0.0028833081431111,0.0022764847149082,0.0024911996933207,0.0015327842810807,0.0033501681626084,0.0039632393000098,8107.76
813,2024-10-04 23:45:00,Advert,Advert,0.6028671488733109,0.4822937,0.6028671,0.4822937,4500000.0,8025872.0,4.0,1.0,8.068047576822398e-05,3.891168517601708e-05,0.0,0.0,0.0,0.000683483821123,0.0002299143483091,0.0,0.0,4.308624001147466e-05,0.001958738150516,0.000152580395402,0.0621809480476372,0.0374868478247297,0.0294465326097737,0.0367891215555747,0.0446285678445344,0.0393626131651137,0.0279502531370226,0.0353838449041612,0.0395243831531881,0.0292109249541298,0.0367284830662856,0.0419040751112554,0.0045994945956314,0.002218307266657,0.0007200559551383,0.00143087036265,0.0030389705111361,0.0016705032436519,0.0021985332715843,0.0016162059404379,0.0033748434586507,0.0015078573039428,0.0018481140219755,0.0027834689284132,8107.76
816,2024-10-05 07:00:00,Advert,Advert,0.5850000172355161,0.468,0.585,0.585,35000000.0,209838559.0,4.0,1.0,0.0150000894402256,0.0070200418580256,0.0015543633354197,0.004566081338087,0.0048157009180474,0.0042378062596257,0.0037741542041397,0.0023891553561236,0.007073965910667,0.0080994858709008,0.0038489664942425,0.0058467395791341,0.0166563506980603,0.0097439651583653,0.0091786962032384,0.0091378318860564,0.0062715705162856,0.0124910064600437,0.003278951292625,0.0118369491090827,0.0064426523633475,0.0141873353624305,0.0117970499277455,0.0079136005423429,0.0024133000507549,0.0014117805296916,0.0,0.0005033319299442,0.0013081765777584,0.0,0.0022223982980827,0.0035266894073987,0.0014792698469391,0.003246801103761,0.0016193822466272,0.0,86951.57
823,2024-10-05 07:35:00,Advert,Advert,0.7352528144915641,0.2941011,0.7352528,0.5882023,30000000.0,67448651.0,5.0,1.0,0.012653583207396,0.0037214327402367,0.0061819692400434,0.0043705049088732,0.0008505725764677,0.0044713239720786,0.0047057304920742,0.0,0.004321538203982,0.0017226920322482,0.0021224608929387,0.0013493564056273,0.0170083717010859,0.0125054529166641,0.010458483663949,0.0201734121981881,0.0139141701346811,0.0101368065527755,0.0081512019465366,0.0207127732995729,0.0110666700445679,0.0168613168443518,0.0057093542346814,0.0167211514905787,0.0032938560499762,0.0019374537044649,0.0016659515655761,0.0049420037681951,0.0008452347268055,0.0,0.001600954943833,0.0022350990181085,0.0047677267393855,0.0030052828409114,0.0029408756441978,0.0019860242474757,32987.68
829,2024-10-05 08:05:00,Advert,Advert,0.7352528144915641,0.2941011,0.7352528,0.5882023,30000000.0,67448651.0,5.0,1.0,0.0083426721215809,0.0024535890478962,0.0082095512978496,0.0036630439279541,0.0008850754854851,0.0044366626576219,0.0054725483989922,0.0008718495343753,0.0061476590279649,0.000703880899399,0.001906009719137,0.0012203338590697,0.0178682716614653,0.013137696770253,0.0154695313579386,0.0099772483242197,0.0142287269859563,0.0132302236904645,0.0052396974170375,0.0116641283461589,0.0209965854020673,0.012697284725506,0.0120200103955475,0.015158955297621,0.0042411401503613,0.0024946483910649,0.0002265166618243,0.0013868093226885,0.0027158667461813,0.002324425201412,0.0042446592227813,0.0027937654407587,0.0031374367588356,0.0040354405409906,0.0041932575645654,0.0,32987.68
835,2024-10-05 08:35:00,Advert,Advert,0.7352528144915641,0.2941011,0.7352528,0.5882023,30000000.0,67448651.0,5.0,1.0,0.0042860995844947,0.0012605466025094,0.0034543487329599,0.0024040781272239,0.0008614194835198,0.0033435185929547,0.0013803990032134,0.0003999686936639,0.0025254904740853,0.0007787777458845,0.0012673440337138,0.0006186770441568,0.0192374423321511,0.0141443833395526,0.0220592550478966,0.0171060193868473,0.0113030872999778,0.0148209712113636,0.0156578651137753,0.0114710380948546,0.0194363251268586,0.0272666447913653,0.0126921263481914,0.0228198357052345,0.0053830930855183,0.0031663477340159,0.0031638178255198,0.0004949582973382,0.002920221232262,0.0014819070181604,0.000886098031561,0.0036401204095629,0.0021616055517542,0.0062165245676087,0.004638947990944,0.0026645308171406,32987.68
841,2024-10-05 09:05:00,Advert,Advert,0.7352528144915641,0.2941011,0.7352528,0.5882023,30000000.0,67448651.0,5.0,1.0,0.001721929401877,0.0005064213312143,0.0008827550113472,0.0005512903942081,0.0006889488402685,0.0034154111565558,0.0,0.0,0.0016619055545777,0.001640024314879,0.0007468462205304,0.0001275088442131,0.0211060460494342,0.0155182794547754,0.016565469036963,0.0143308166866162,0.006685181041126,0.0107567596677144,0.015501293420714,0.0210669886675264,0.0162024206551207,0.0148657342854574,0.0121448287084276,0.0194172524160335,0.0067306833559149,0.0039590034305208,0.0010769832661116,0.0038882129900597,0.0041779143620478,0.0026144573839555,0.0039625702305943,0.0023043133533719,0.0057823262119004,0.0056608708911333,0.0066998343287395,0.0035432944032106,32987.68
847,2024-10-05 09:35:00,Advert,Advert,0.7352528144915641,0.2941011,0.7352528,0.5882023,30000000.0,67448651.0,5.0,1.0,0.0005580327273557,0.0001641180389513,0.0,0.0007967316920393,0.0,0.0005385951045988,0.0017967163265806,0.0,0.0016029210339404,0.0,0.0007745842343955,0.0,0.0234594822572496,0.0172486500161931,0.0159807549150801,0.0283153795341394,0.0135061494484965,0.0228794879195147,0.0078106169234105,0.0205642638701489,0.0138035510769985,0.0158652985851948,0.0138759084792506,0.0322660792206338,0.0082875349088609,0.0048747470947222,0.0021277599526274,0.0017912287180347,0.0051816333046504,0.003609339025451,0.0047561525465802,0.0047294691086462,0.005627327681714,0.0070620367779869,0.0055350882919722,0.0,32987.68
854,2024-10-05 10:10:00,Advert,Advert,0.7258003296996618,0.4354802,0.5806403,0.7258003,52000000.0,903992901.0,5.0,1.0,0.0001697107601067,7.390567575343776e-05,0.0007565948496382,0.0001279001950573,0.0010935921613057,0.001129230427727,0.0002138825969788,0.0,7.999207982630534e-05,0.0,0.0,0.0019439415385325,0.0267905471769564,0.0155556713499921,0.0143060056008909,0.0127875856142603,0.0125503265537646,0.0213900144420678,0.0116333181179534,0.0161380757186098,0.0211707915976976,0.0181924893786571,0.0138899593412046,0.0232380039101386,0.0103597223175066,0.007519089565963,0.004374956165014,0.0042927584313868,0.0094398682601995,0.0056798145262422,0.0066156877238245,0.0076300977799573,0.0065281733053408,0.0111530202526132,0.0094682052569109,0.007394472223258,244318.3
860,2024-10-05 10:40:00,Advert,Advert,0.7258003296996618,0.4354802,0.5806403,0.7258003,52000000.0,903992901.0,5.0,1.0,0.0001775381707082,7.731435808764843e-05,0.0,0.0,0.0,0.0003181464656994,0.0023127433836934,0.0003055164514605,0.001226894823261,0.0,0.0014811223036814,0.0,0.0301160543598854,0.0174865948383401,0.0242902047017983,0.0226962155022537,0.0105841759965749,0.0208310389359402,0.014182762254627,0.0162220799695711,0.0237020819598423,0.0226559010032014,0.0201163196700873,0.025542181052,0.012333928649352,0.0089519691138783,0.0038587492562734,0.0067723906031555,0.0095356719609607,0.0046219222613985,0.0077212860890279,0.0128787788026895,0.0086337975531408,0.0112975798875732,0.0119895354024915,0.0061431103682795,244318.3
866,2024-10-05 11:10:00,Advert,Advert,0.7258003296996618,0.4354802,0.5806403,0.7258003,52000000.0,903992901.0,5.0,1.0,0.0003437028391101,0.0001496757811162,0.0017587874327487,0.0017109161674741,0.0006894450786219,0.0009237160675352,0.0027780749081983,0.0,0.0008585259582835,0.0009616329931003,0.0002458447083733,0.0005178004450314,0.0338382093592199,0.0196478280338002,0.0211941185065125,0.0301634878484314,0.006696776453689,0.0256290751567951,0.0243759660890765,0.0337329317616749,0.022882067393238,0.0305034444761486,0.0122580094932901,0.0318520529147689,0.0144570777543328,0.010492951371218,0.0060020118782034,0.0071075317580211,0.0086768838288412,0.0049594320175622,0.0072838685382786,0.0134089458858404,0.0108406536195131,0.0115768681833782,0.0118745987249904,0.006791064918119,244318.3
872,2024-10-05 11:40:00,Advert,Advert,0.7258003296996618,0.4354802,0.5806403,0.7258003,52000000.0,903992901.0,5.0,1.0,0.0006858519858659,0.0002986749599752,0.0,0.0018824086471684,0.0,0.0,0.00063629749966,0.0023230740804067,0.003883293918324,0.0012519373574039,0.0010583818037448,3.838841613743437e-05,0.0379126220917057,0.0220135962651146,0.0331018675294527,0.0247872772926666,0.0165190839325521,0.0274365170895349,0.0134543107502105,0.0206936118963228,0.0269778457548553,0.0287902505025449,0.0176325651199265,0.0293517277316985,0.0166831955141983,0.0121086683091638,0.0077302638726186,0.0079173560479423,0.0109470448575243,0.0085734235959241,0.0105630104169173,0.0137938909615101,0.0126765147933734,0.0137671580068854,0.0136750884570084,0.0071571613156691,244318.3
878,2024-10-05 12:10:00,Advert,Advert,0.7258003296996618,0.4354802,0.5806403,0.7258003,52000000.0,903992901.0,5.0,1.0,0.0012942526876031,0.0005636214192479,0.0,0.0024149767562909,0.0011668573268509,0.0013893630606976,0.0019639129294857,0.0004673790335336,0.0012210055525518,0.002481723234521,0.0009431746250158,0.001532080672622,0.0422857993090498,0.0245528391965464,0.0318730436375709,0.0303040205873564,0.0189264033733743,0.026056118535352,0.0194396923546396,0.0246893245882311,0.0221180214905151,0.0281005767596938,0.0245788040607674,0.0327838789110214,0.0189537306064319,0.0137566233602674,0.0099906091554961,0.0102244987327192,0.0107411083850159,0.0103092110746252,0.0106474337896176,0.0155577691524193,0.0126800922611015,0.0171527664593919,0.0143710382962609,0.0092057176624682,244318.3
